Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1975","1975","","91.31","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1976","1976","","81.38","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1977","1977","","125.62","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1978","1978","","119.49","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1979","1979","","131.51","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1980","1980","","141.92","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1981","1981","","137.98","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1982","1982","","137.41","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1983","1983","","122.45","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1984","1984","","143.45","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1985","1985","","120.56","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1986","1986","","114.89","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1987","1987","","128.7","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1988","1988","","119.23","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1989","1989","","107.53","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1990","1990","","99.17","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1991","1991","","92.56","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1992","1992","","93.53","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1993","1993","","76.33","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1994","1994","","72.23","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1995","1995","","85.55","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1996","1996","","95.94","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1997","1997","","84.35","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1998","1998","","82.39","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","1999","1999","","97.03","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2000","2000","","98.16","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2001","2001","","94.21","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2002","2002","","69.84","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2003","2003","","85.47","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2004","2004","","92.97","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2005","2005","","70.25","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2006","2006","","75.89","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2007","2007","","72.93","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2008","2008","","82.2","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2009","2009","","77.14","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2010","2010","","76.45","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2011","2011","","87.86","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2012","2012","","78.09","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2013","2013","","102.45","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2014","2014","","105.9","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2015","2015","","105.39","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2016","2016","","88.71","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2017","2017","","89.2","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2018","2018","","69.1","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2019","2019","","85.46","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2020","2020","","77.06","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2021","2021","","85.36","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2022","2022","","86.42","E","Estimated value"
"QI","Production Indices","372","Ireland","434","Gross per capita Production Index Number (2014-2016 = 100)","0115","Barley","2023","2023","","66.61","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1988","1988","","11.55","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1989","1989","","15.53","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1990","1990","","9.75","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1991","1991","","9.95","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1992","1992","","17.92","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1993","1993","","34.84","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1994","1994","","33.44","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1995","1995","","33.84","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1996","1996","","33.84","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1997","1997","","33.84","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1998","1998","","53.75","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","1999","1999","","31.85","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","2000","2000","","11.94","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","2001","2001","","15.73","E","Estimated value"
"QI","Production Indices","372","Ireland","432","Gross Production Index Number (2014-2016 = 100)","01702","Broad beans and horse beans, dry","2002","2002","","11.94","E","Estimated value"
